SciKG PDF vocabulary v3 - GROUNDED + FILTERED (378 papers)
Derived from the raw vocabulary by OMITTING junk terms. Nothing is
altered: every surviving string still appears verbatim in a source PDF
at its recorded char_span. The raw file remains the evidence record.
Stopword list: vocab_stopwords.csv (extend it as needed).
Junk = stopword match, <2 chars, or numeric/punctuation only.

=== instrument (737 distinct) ===
  x1  Adsorbed analytes
  x1  AIMP3 peptide (with and without LmnA)
  x1  AL amyloidosis patient sample 1 subunits
  x1  Al. faecalis, Bacillus megaterium (G C ) , Corynebacterium Barkeri (G C ) , Staphylococcus aureus var.
  x1  algaes
  x1  algal feedstocks and HTL products
  x1  algal mats
  x1  aliphatic
  x1  aliphatic island stability (IOS; RA)
  x1  alkali lignin
  x1  Alkali lignin or Kraft lignin (Sigma-Aldrich, Germany)
  x1  alkali-extracted lignin
  x1  Alkaline copper quaternary compounds-treated wood (ACQ-W)
  x1  alkanes
  x1  Alkylated amine
  x1  All top-down ECD data
  x1  alpha-phellandrene
  x1  ambient water measurements, flow, and BDON
  x1  amplicon sequence variants (ASVs)
  x1  an alkyl-bridged, four-core compound
  x1  An asphalt volcano sample ( Il Duomito )
  x1  an o ff shore fl oating oil mat
  x1  analyte
  x1  Analytes
  x1  analyzed matrices
  x1  Anion and cation samples
  x1  Anions and cations
  x1  anions, cations, nitrogen species (nitrate nitrogen (N e NO3) and ammonium nitrogen (N e NH4)), stable water isotopes ( 2 H and 18 O), alkalinity, total DOC, LC-OCD
  x1  annual DOM composition
  x1  anthropogenic DOM
  x1  Antioxidant capacity
  x1  APIs (mixed with tetramethylammonium hydroxide)
  x1  APPI FT-ICR mass spectrum
  x1  aquatic mosses (bryophytes)
  x1  aquatic sedge (Carex aquatilis)
  x1  aqueous phases from a fast pyrolysis bio-oil and a pretreated wheat straw
  x1  aqueous samples
  x1  AR and asphaltene samples
  x1  Arabian heavy asphaltenes
  x1  Arabian heavy crude oil
  x1  Arabian heavy gas oil distillate and Mackay Canadian bitumen distillate
  x1  Arabian heavy n C7 asphaltenes (known as PetroPhase 2017)
  x1  Arctagrostis latifolia
  x1  Arctic tundra
  x1  aromatic and less polar compounds
  x1  Aromatic Extract
  x1  artifacts (e.g., byproducts formed during extraction or storage)
  x1  ash
  x1  ash layer
  x1  Asphalt Binder
  x1  asphalt volcano sample
  x1  Asphaltene 2017 (from a Middle Eastern crude oil; vanadium content: 640 ppm) and its extrography fractions
  x1  Asphaltene Chemical Structural Modification Induced by Thermal Treatments
  x1  asphaltene extrography fractions
  x1  asphaltene film
  x1  asphaltene fraction
  x1  Asphaltene Fractionation
  x1  asphaltene mixture
  x1  asphaltene model compounds
  x1  asphaltene molecular structures
  x1  asphaltene molecules
  x1  asphaltene monomers
  x1  Asphaltene sample A2017
  x1  Asphaltene Samples
  x1  asphaltene samples and fractions
  x1  Asphaltene samples, extrography fractions, and oil-soluble oxidation products
  x1  Asphaltene Solubility Fractions
  x1  asphaltene solutions
  x1  asphaltene species
  x1  asphaltene, polar acidic, and polar basic species in petroleum and petroleum-derived materials
  x1  asphaltene-rich bottom stream
  x1  Asphaltenes and extrography fractions
  x1  Asphaltenes and fractions
  x1  asphaltenes and maltenes
  x1  asphaltenes and related substances
  x1  asphaltenes and silica gel
  x1  asphaltenes and their subfractions A1 and A2 on SiO 2 NPs
  x1  asphaltenes isolated from vacuum gas oil distillate cuts
  x1  asphaltenes or petroleum fractions
  x1  Asphaltenes, fractions, and maltenes
  x1  asphaltenes, maltenes
  x1  assigned amino acids
  x1  asynchronous cells
  x1  Athabasca Bitumen
  x1  Athabasca bitumen
  x1  Athabasca bitumen and Maya asphaltenes, Wyoming deposit sample
  x1  Athabasca bitumen heavy vacuum gas oil (HVGO) distillation cut
  x1  autocatalytic motifs
  x1  Avicennia marina (phytoremediation)
  x1  bacteria species
  x1  Bacterial cells
  x1  bacterial communities in the experimental flasks
  x1  Bacterial Strains Used for Protein Expression
  x1  Bangladesh furnace oil and Texas City IFO
  x1  Baseline chemistry samples
  x1  basic and acidic nitrogen-, nitrogen oxide-, and halogen-containing species present in the four pyrolysis oils
  x1  BaSO4, Isotope comparison materials (IAEA-S-1, IAEA-S-2, and IAEA-S-3), Isotope comparison materials (IAEASO-5 and IAEA-SO-6)
  x1  bathymetry and co-registered backscatter data
  x1  Bdellovibrio s
  x1  BEAS-2B and HeLa cells
  x1  beaver pond sediment samples
  x1  benthic biofilms and mats from Step Creek
  x1  benthic foraminifera
  x1  benthic invertebrates
  x1  benthic mats in Step Creek
  x1  benzo[b]naphtho[2,3 d]thiophene
  x1  beta-ocimene
  x1  beta-phellandrene
  x1  beta-pinene
  x1  Bio-Crude Components Derived from Pyrolysis of Soft Wood and Its Esterified Product
  x1  Bio-crude oils
  x1  Bio-oil
  x1  Bio-Oil
  x1  Bio-oil and its hydrotreated effluents
  x1  bio-oil compounds
  x1  bio-oil feed (or RCFP biocrude) and hydrotreated effluents
  x1  bio-oil fractions, acetylated fractions, and aging test samples
  x1  bio-oil species
  x1  bio-oils derived from pyrolysis of milorganite fertilizer and coal tar
  x1  Bio-Ox
  x1  Biochar leachate
  x1  biochar leachates of southeastern US leaves, grasses, and pine needles
  x1  Biochar particles
  x1  biochar particles
  x1  biochar samples
  x1  biochar undergoing thermal degradation
  x1  Biochar-amended compost
  x1  biochar-derived samples
  x1  biocrude and char products
  x1  biocrude products
  x1  biocrude samples
  x1  Biocrude samples dissolved in toluene
  x1  Biocrudes
  x1  biocrudes
  x1  Biofilms for microscopy
  x1  Biofluid
  x1  Biofluid LiMe
  x1  biofluid LiMe
  x1  biofluids made from melon (LiMe and LiMeG) and sunflower (LiSu and LiSuG)
  x1  biogeochemical parameters
  x1  Biological and Chemical Reagents
  x1  biological data
  x1  Biomarker lignin phenols
  x1  biomass feed
  x1  biomass in seawater
  x1  biomass samples
  x1  Bionanofluid LiMe/ MgO
  x1  Bionanofluid LiMe/Al2 O3
  x1  Bionanofluid LiMe/MgO
  x1  Bionanofluid LiMe/SiO2
  x1  bionanofluids
  x1  Biosolids
  x1  biosolids leachates
  x1  Bitumen
  x1  bitumen heavy vacuum gas oil
  x1  bitumen samples
  x1  blackwater-1 samples
  x1  blank
  x1  blue whales (Balaenoptera musculus)
  x1  boreal forest and peatlands
  x1  borneol
  x1  bottom-up proteomics
  x1  branched and cyclic alkanes, aromatics, and resins
  x1  Breast cancer
  x1  Brightfield and fluorescent images
  x1  bryostatin-1
  x1  bryostatin-1 [Na-C47H68O17]
  x1  BS
  x1  BSA and peptide mix
  x1  bulk (untreated DOM sample) and unbound DOM from batch equilibrium experiments
  x1  Bulk Elemental Composition for the Bio-Oil Feed and the Hydrotreated Effluents
  x1  bulk sample
  x1  bulk soil organic carbon
  x1  bulk soils
  x1  Bulk δ 13 C-DOM
  x1  bulrush
  x1  Burned oil
  x1  business continuity
  x1  butadiene
  x1  C. elegans proteins
  x1  C26 -C30 steranes, C21 -C26 tricyclic terpanes, and C27 -C35 triterpanes, together with saturated and aromatic carotenoids
  x1  C60
  x1  C7 asphaltenes
  x1  Ca, K, Mg, Na, P, and S
  x1  Camellia oleifera cake
  x1  camphene
  x1  Canadian bitumen
  x1  carbon
  x1  carbon, wt %
  x1  carbonic anhydrase II
  x1  carboxylic acids and other polar functional groups
  x1  carboxylic-rich alicyclic molecules (CRAM)
  x1  Carex sp.
  x1  carotenoids
  x1  carvone
  x1  catalyst crystallinity
  x1  catalyst materials
  x1  catalysts
  x1  Cations
  x1  cattail (Typha latifolia)
  x1  CcH2c + ZO2 acids identified in Chinese crude oil
  x1  cDNA
  x1  CDOM
  x1  CDOM absorption coef fi cients
  x1  CDOM residue
  x1  cell populations
  x1  Cell types isolated from human bone marrow
  x1  cells in S and G2/M phase
  x1  Central Nervous System
  x1  CeO2
  x1  CFRE-2 sediment
  x1  CH4 gas
  x1  Char particles
  x1  charcoal sample
  x1  Charred Moss
  x1  Charred Wood
  x1  chemical classes
  x1  chemical compounds
  x1  Chemical Dispersant Corexit 9500 in Seawater
  x1  chemical oxygen demand
  x1  chemical oxygen demand (COD) concentrations
  x1  chemicals from lignin
  x1  chemistry, CAZyme data
  x1  chimeric MS2 spectra
  x1  chimeric MS2 spectra of the tested ARUP Hb β variant samples
  x1  chimeric MS2 spectra of β subunits from patient (homozygous) Hb A and from six of the seven heterozygous patient variant samples
  x1  Chinese crude oil
  x1  chl a
  x1  chloraminated drinking water
  x1  Chlorophyll a
  x1  chlorophyll a (Chl a )
  x1  chlorophyll-a
  x1  CHO compounds
  x1  CHO K1 cell line AS52, clone 11 -4 -8
  x1  CHON
  x1  chromophoric dissolved organic matter (CDOM)
  x1  Chromophoric dissolved organic matter (CDOM)
  x1  CHTL aqueous fractions
  x1  Circular dichroism spectra
  x1  cis-pinocarveol
  x1  Cladonia rangiferina
  x1  Class distribution for selected classes from initial OSPW (i-OSPW) prior to incubating with wetland plants generated by negative-ion ESIFT-ICR-MS data with WAX and ENV+ SPE methods
  x1  classes of dissolved organic materials (organic acids, bases and neutral species)
  x1  clumped whale excrement
  x1  CO2 in the headspace of the second aliquot
  x1  coal n C7insoluble material
  x1  coal tar sealant
  x1  Coals
  x1  COD (Chemical Oxygen Demand)
  x1  coli J5 LPS from Sigma Aldrich
  x1  collected water
  x1  colloidal material
  x1  Colon cancer
  x1  Colon Cancer
  x1  Commercial bio-oils
  x1  commercial NAP acids
  x1  Complex High-Boiling Samples
  x1  complex mixtures
  x1  complex natural materials
  x1  Complex Natural Mixtures
  x1  Complex Organic Mixtures
  x1  complex organic mixtures
  x1  component molecules
  x1  Composition of heavy petroleums
  x1  compositional gradients in reservoirs
  x1  Compost feedstock
  x1  Compound classes
  x1  Compound eyes from wild-type Drosophila melanogaster
  x1  Compound-specific δ 13 C values for individual BPCAs
  x1  Compounds
  x1  compounds AD
  x1  compounds comprised primarily of CHO
  x1  compounds in crude oil that fluoresce
  x1  compounds with less surface affinity
  x1  Condensed aromatic
  x1  condensed aromatic compounds
  x1  Condensed Aromatic Systems
  x1  consumer PE bags
  x1  content
  x1  continuous multivariate data
  x1  Control oil samples
  x1  conventional crude oil
  x1  conventional till fallow-wheat (FW)
  x1  Copper Content
  x1  corn
  x1  Corn photosynthesis
  x1  corrosion scales
  x1  Corrosion Test Samples
  x1  cortactin-CR, CCM3
  x1  CortactinCR
  x1  cortactinCR and cortactinCRH proteins
  x1  CortactinCR peptide (with and without LmnA)
  x1  cracking products
  x1  Crude Acids in Heavy Petroleum
  x1  crude biological samples
  x1  crude extracts
  x1  crude oil compounds
  x1  crude oil resins and asphaltenes
  x1  crude oil sample
  x1  Crude oil samples
  x1  crude oil samples
  x1  crude oil-degrading bacterial communities
  x1  Crude oils
  x1  crude oils and their derivatives
  x1  Crude samples
  x1  cryoconite
  x1  crystallizable fraction
  x1  Cu and metal-free ligands
  x1  Cu Ligands
  x1  Cu ligands
  x1  CuLs
  x1  custom-prepared standard mix
  x1  Cyanocobalamin
  x1  cybersecurity posture assessment and reporting
  x1  cybersecurity support
  x1  cyclohexane
  x1  cytochrome c
  x1  D- and L-enantiomers of aspartic acid
  x1  DBPs (brominated sulfur-containing DBPs in chlorinated RF)
  x1  deep con fi ned groundwater
  x1  deep-sea sediments
  x1  deeper groundwater samples
  x1  Deepwater Horizon oil and field sample chemical compositions
  x1  deionized water
  x1  delta-elemene
  x1  Demineralized coal samples
  x1  density (g/mL)
  x1  derivatized ketones
  x1  DFT calculations
  x1  diatom cell lysis
  x1  DIC concentrations and δ 13 C-DIC values
  x1  DIC, δ13C-DIC, Δ14C-DIC, and Keeling Incubations
  x1  different complexes
  x1  differentiated cell types
  x1  Dimethylglyoxime
  x1  Diol (2OH)
  x1  dioxane degrading consortium
  x1  diplosiphon B481-WT and B481-SD strains
  x1  diplosiphon lipids
  x1  diplosiphon strains
  x1  diquat-dibromide monohydrate (DQ)
  x1  direct infusion ECD, LC-ECD, and ETD-HCD MS 3 data
  x1  disaster recovery
  x1  dissolved CH4
  x1  dissolved CO2
  x1  Dissolved Cu and Ni
  x1  dissolved gases, propane and ethane
  x1  dissolved iron (dFe) and copper (dCu)
  x1  dissolved low-molecular weight components within the subsurface intrusion
  x1  Dissolved methane concentration
  x1  dissolved organic carbon (DOC) concentration
  x1  Dissolved Organic Carbon (DOC) Concentration
  x1  Dissolved organic carbon (DOC) samples
  x1  Dissolved organic carbon (DOC), absorption and fluorescence spectroscopy
  x1  Dissolved organic carbon concentrations
  x1  Dissolved organic carbon concentrations from T0, T1, and T60 water samples and SPE-DOC extracts
  x1  Dissolved organic carbon concentrations of the bioincubation sample sets
  x1  Dissolved organic carbon samples
  x1  Dissolved Organic Matter (DOM) Extracts
  x1  Dissolved organic matter (DOM) in river samples
  x1  dissolved organic matter and CAOM
  x1  Dissolved Organic Matter Composition
  x1  dissolved organic molecular formulas in seawater, polymers in seawater
  x1  dissolved organic species in impacted leachates, dissolved compounds
  x1  Dissolved oxygen concentration
  x1  Dissolved urea
  x1  DOC (g C)
  x1  DOC (leached in the dark and produced by sunlight)
  x1  DOC and CDOM analyses
  x1  DOC and DIC
  x1  DOC and TDN Concentrations, DOC:TDN Ratio, and FT-ICR MS Metrics and Compound Classes in Stream and Soil Pore Water
  x1  DOC and the DIC
  x1  DOC Concentration and Isotopic Analyses
  x1  DOC concentration, δ13C-DOC and Δ14C-DOC
  x1  DOC concentration/composition
  x1  DOC concentrations of samples
  x1  DOC fractions
  x1  DOC from both water samples and SPE-DOM
  x1  DOC measurements
  x1  DOC samples
  x1  docosahexaenoic acid (DHA; c22 ω 3)
  x1  DOM (DOM aromaticity and molecular character)
  x1  DOM (in thawed, filtered water samples)
  x1  DOM analyses
  x1  DOM and WEOM samples
  x1  DOM characterization via FT-ICR MS
  x1  DOM chemical composition
  x1  DOM composition for the Greenland samples
  x1  DOM endmembers
  x1  DOM extraction procedures
  x1  DOM extracts (200 mg C L -1 in methanol)
  x1  DOM extracts of each litter species
  x1  DOM extracts of initial and final control bioincubation samples for each site
  x1  DOM from Lake Drummond (Great Dismal Swamp National Forest, VA, USA)
  x1  DOM HR1 samples
  x1  DOM in the obtained supernatants
  x1  DOM in water samples
  x1  DOM leached from organic-soil horizons
  x1  DOM mass spectra
  x1  DOM molecular character
  x1  DOM molecular composition data
  x1  DOM molecular formula assignments
  x1  DOM molecules
  x1  DOM percentages (MLBR derived from the fraction with H/C < 1.5)
  x1  DOM samples, including the Florida whole waters and isolates
  x1  DOM solutions and the sorbed OM extracts
  x1  DOM source materials
  x1  DOM structural fractions
  x1  DOM sulfur content and molecular composition for different sample types and LULC
  x1  DOMHC
  x1  DOMHC extracts
  x1  DON
  x1  DON components
  x1  DON formulas
  x1  DON in the 0.45 m m-fi ltered samples
  x1  DON in the sample water after it passed through each SPE cartridge
  x1  DON, the N-bearing organic component
  x1  Dried and crushed sediment samples
  x1  dried aqueous phase samples
  x1  dried biocrude samples
  x1  dried DOM extracts
  x1  dried feedstock and biocrude
  x1  dried feedstock, HTL solids (including catalyst), and biocrude
  x1  Dried histone fraction
  x1  dried PPL-extracted DOM
  x1  dry food waste, HTL-char, and bio-crude oil
  x1  E. coli
  x1  E. coli or C. elegans protein
  x1  E. coli-derived knob-into-hole and WTE. coli antibodies, as well as the WT-CHO antibody
  x1  EAC and EDC
  x1  eicosapentaenoic acid (EPA; c20 ω 3)
  x1  eicosatetraenoic acid-derived oxylipins
  x1  Electron transfer mediators
  x1  element analysis
  x1  Elemental analysis (%) calcd for C40H62ClFeN2 (661.40): C, 72.55; H, 9.44; N, 4.23.
  x1  Elemental Analysis (wt.%)
  x1  elemental analyzer/isotope ratio mass spectrometer
  x1  elemental composition, CcHhNnOoSs
  x1  elemental compositions containing CcHhNnOoSs
  x1  Elevenpoint titrations
  x1  EMT markers
  x1  emulsions
  x1  Enantiomers
  x1  encryption
  x1  Enriched culture
  x1  Enriched culture AS
  x1  Enriched culture FS
  x1  enriched cultures
  x1  enriched natural bacteria population from sample sites
  x1  ENV
  x1  environmental samples
  x1  enzyme
  x1  enzymes
  x1  equimolar mixtures of pyridinic/pyrrolic petroleum model compounds
  x1  equine heart myoglobin peptides
  x1  Equine myoglobin
  x1  Escherichia coli
  x1  Escherichia coli cell lysate
  x1  Escherichia coli strain MG1655
  x1  established cybersecurity control implementations
  x1  ethyl acetate
  x1  Etio porphyrins
  x1  evolved gas mixture from TG measurements
  x1  Excitation emission matrices (EEMs)
  x1  Excitation-Emission matrices (EEMs) fluorescence spectra
  x1  experimental shallow-lake mesocosms
  x1  experiments were performed in triplicate with a calibrated KinTek RQF-3 Rapid Quench-Flow Instrument maintained at 25 ° C by a circulating water bath.
  x1  External metabolites
  x1  external metabolites
  x1  extract
  x1  extracted DNA
  x1  Extracted DOM samples
  x1  Extracted histones
  x1  extracted samples
  x1  extracts
  x1  extracts, oil and IM samples
  x1  extrographic fractions of PetroPhase 2017 asphaltenes
  x1  extrography fractions
  x1  F. diplosiphon WT and Transformant
  x1  F. diplosiphon WTcDNA
  x1  F4 UASE fraction
  x1  FA fractions
  x1  fast pyrolysis bio-oil
  x1  fast pyrolysis vapours
  x1  fatty acid concentrations
  x1  fatty acids
  x1  FDOM
  x1  FDOM EEMs measurements
  x1  fecal matter
  x1  feedstock
  x1  Feedstock (500 g) containing 5 wt % algae solids in crude glycerol
  x1  feedstocks and biocrudes
  x1  Ferrioxamine E and cyanocobalamin standards
  x1  fetal bovine serum (FBS)
  x1  fi ltered water samples
  x1  filtered and acidi fi ed samples
  x1  Filtered samples for dissolved organic carbon (DOC) concentration measurements
  x1  filtered slurry subsamples
  x1  Filtered Tapajós River water samples
  x1  Filtered water
  x1  filtered water samples
  x1  Filtered water samples for DOC and TDN
  x1  Filtered/lyophilized day 0, 1, and 3 samples
  x1  Filtrate (~20 mL) for DOC quantification
  x1  Floodplain Mud
  x1  fluid
  x1  fluoranthene anions
  x1  fluorescence of blanks
  x1  Fluxes
  x1  Food Waste
  x1  food waste feeds
  x1  food waste, bio-crude oil, and HTL-char
  x1  forensic petroleum biomarker compounds
  x1  forest litter
  x1  formaldehyde
  x1  formulae
  x1  Formulas containing carbon (C), hydrogen (H), oxygen (O), nitrogen (N), and sulfur (S)
  x1  fossil organic hydrocarbons
  x1  fossil petroleum materials
  x1  fossilized carbon
  x1  fossilized hydrocarbons in the form of oils
  x1  Four Crude Oils and Their Distillation Cuts
  x1  Four different plastic pyrolysis oils
  x1  fractionated yeast lysate
  x1  Fragment ion (MS2) spectra
  x1  fragment ions
  x1  freeze dried extracts
  x1  Freeze-dried retentates from 1 k Da cutoff ultrafiltration
  x1  Fremyella diplosiphon B481-SD strain
  x1  fresh, unweathered Macondo oil and four marsh sediment extracts
  x1  freshwaters
  x1  Frozen samples
  x1  FT -ICR MS analyses
  x1  FT -ICR MS samples
  x1  FT-ICR MS samples
  x1  FT-ICR MS SPE extracts
  x1  Fuel types included heating oil, Jet A-50 fuel, unleaded gasoline, diesel fuel, kerosene, ANS crude oil, and burnt ANS crude oil
  x1  Fullerene samples
  x1  Fullerenes
  x1  Fulvic and humic acid standards, including Suwannee River isolates
  x1  functional groups in SOM
  x1  furaldehyde
  x1  G6PDH
  x1  gamma-zone monoclonal immunoglobulin (M-protein) species
  x1  gammopathy in the gamma zone, which included two truncated species
  x1  GAMs
  x1  gas
  x1  gas extraction wastewaters and bromide-spiked surfactant mixture
  x1  gas samples
  x1  gases
  x1  GC eluent
  x1  GCxGC
  x1  Gel Permeation Chromatography (GPC) analyses
  x1  genomic DNA
  x1  Genomic DNA of sediment
  x1  geochemical samples
  x1  geological sample extracts
  x1  geological samples
  x1  Glacial
  x1  glacial runoff from the Brooks Range
  x1  glacial samples and source endmember leachates
  x1  glacier discharge
  x1  Glacier meltwaters
  x1  glacier outflow streamwater samples
  x1  glucose
  x1  Glutaraldehyde solution
  x1  glyceraldehyde
  x1  glycine
  x1  glycine decomposition
  x1  glycolate
  x1  glycolipids in neutral lipids and the layered membrane surrounding the lipid droplets
  x1  glyoxal
  x1  GOM and shale oils, biocrudes
  x1  graphene oxide solution
  x1  Grass
  x1  Grass leachate
  x1  gravimetrically weighed standards and replicates of a certified reference material (SLRS-6; National Research Council of Canada)
  x1  Grinnell Glacier lakes
  x1  groundwater sample
  x1  Groundwater samples
  x1  Growth, photosynthetic pigment accumulation, total lipid content, and FAME results
  x1  Guayule whole shrub, guayule bagasse, and guayule resin
  x1  Gulf of Mexico Crude Oil (SRM 2779) (Macondo Well Oil, MWO)
  x1  Gulf of Mexico seawater
  x1  H-beta
  x1  H/C (mol ratio)
  x1  H/D exchange MS experiments
  x1  H/D exchange stock
  x1  H4 N α -ac
  x1  H4 proteoform
  x1  HA fraction
  x1  HA powder
  x1  HAB toxins
  x1  Halobacteriovorax and phage
  x1  Halobacteriovorax and V. vulnificus
  x1  Halobacteriovorax plaques
  x1  hardstem bulrush (Schoenoplectus acutus)
  x1  haze analogues
  x1  Hb A α and β
  x1  Hb A β control spectra
  x1  Hb LeporeWashington-Boston
  x1  Hb variant
  x1  Hb variants
  x1  Hb β variant spectra
  x1  HDT oil
  x1  HDX samples
  x1  He atoms
  x1  Healthy rat brain
  x1  heat-treated NCAD1 monomer stock
  x1  heated concentrated mixture mL
  x1  heavy and light DOMHC samples
  x1  heavy crude oil
  x1  heavy crude oil sample
  x1  heavy fuel oil (1621e)
  x1  Heavy Fuel Oil (benthic origin)
  x1  heavy metal or halogenated contaminants
  x1  Heavy Petroleum Composition
  x1  heavy petroleum systems
  x1  Heavy Petroleums
  x1  HeLa cells
  x1  HeLa cells on poly-L-lysine -treated coverslips in 12-well dishes
  x1  HeLa S3 cells
  x1  hemicellulose
  x1  Heteroatom compound distributions in the bio-crude oils
  x1  heteroatomic species
  x1  highm / z interfacially active asphaltenes extracted from the acetone fraction from Athabasca bitumen asphaltenes
  x1  highresolution mass data of natural organic matter
  x1  Hippocampal cells
  x1  His-Strep-TrxA-LmnA
  x1  His-Tev-AIMP3
  x1  histone H2B proteoforms
  x1  Histone H4 and H2A
  x1  histone H4 fraction
  x1  histone H4 PTM
  x1  Histone H4 sequence
  x1  histone variants
  x1  HMW-NOM
  x1  hopanes
  x1  hot spring discharge
  x1  HPLC-2 fraction
  x1  HPLC-MS experiments
  x1  HPTLC plates
  x1  HRTEM micrographs
  x1  HS molecular analysis
  x1  HS samples
  x1  HTL (H2)
  x1  HTL biocrude
  x1  HTL biocrude samples
  x1  human blood or urine
  x1  human hemoglobin alpha
  x1  human histone H4
  x1  human peripheral blood
  x1  human proteins (UniProt, November/2016; 20,161 entries) and 31 FDA-approved therapeutic mAb light chains
  x1  human serum autoantibodies
  x1  humic acids
  x1  humic acids (HA)
  x1  humic like
  x1  humic substances
  x1  humpback whales (Megaptera novaeangliae)
  x1  hydrocarbon (HC) class
  x1  Hydrocarbon-degrading bacteria and the bacterial community response in Gulf of Mexico beach sands impacted by the Deepwater Horizon oil spill
  x1  Hydrocarbons
  x1  hydrocarbons and oxygenates
  x1  Hydrocarbons into Membrane Phospholipids from Thodococcus Hydrocarbon Degrading Bacteria
  x1  hydrogen
  x1  Hydrogen peroxide
  x1  Hydrogen saturation (H/C) in organic matter
  x1  hydrogen, wt %
  x1  hydrolysate
  x1  hydrophyla UMOS-11
  x1  hydrotreated intermediates of nickel 149 and vanadyl 60 porphyrins with model compounds octaethylporphyrin (OEP)
  x1  Hydroxylated surface, polystyrene-divinyl benzene core
  x1  IAA sample
  x1  ice cores
  x1  ICR frequencies
  x1  IHSS Natural Organic Matter
  x1  IHSS Standard 2S101F
  x1  IM
  x1  IM extracted from the acetone fraction from Athabasca bitumen asphaltenes
  x1  IM from whole Athabasca bitumen
  x1  IM isolated from the wet silica method
  x1  IM-MS experiments
  x1  Immunoglobulin Reduction
  x1  immunoglobulins
  x1  Immunoprecipitation immunofixation (IP-IFE)
  x1  Immunopuri fi ed KRAS proteoforms
  x1  Immunopuri fi ed RAS proteins
  x1  IMs isolated by the wet silica method from four different crude oils
  x1  in vitro phosphorylated recombinant human p53 (rp53)
  x1  in-gel digested samples
  x1  in-gel proteins
  x1  In-gel trypsin digests
  x1  incident response planning services
  x1  Incubation samples
  x1  Indicator metabolites
  x1  individual molecular formula
  x1  Individual samples
  x1  industrial samples
  x1  Influent and effluent samples
  x1  initial sample extracted in methanol
  x1  inorganic element
  x1  inorganic salt clusters
  x1  inorganic species
  x1  intact and phosphorylated rp53 modforms generated by Chk1 kinase in vitro
  x1  Intact E. coli J5 LPS
  x1  intact J5 LPS and J5 dLPS samples
  x1  intact mAbs
  x1  intact mass
  x1  intact protein standards, MCF7 cell lysates
  x1  Intact rp53
  x1  intact rp53 protein sequence
  x1  intact unmodified, phosphorylated, and kinase-free rp53
  x1  interfaces that presented rheological properties of a two-dimensional (2D) gel near its glass transition
  x1  interfacial material (IM)
  x1  interfacial material (IM) from bitumen oil
  x1  Interfacially Active Asphaltenes
  x1  Interfacially active materials
  x1  intracellular metabolites
  x1  intrinsic tryptophan fl uorescence emission for each of the NCAD1 stocks
  x1  Ions generated at atmospheric pressure
  x1  IP fl ow-through fractions, elution fractions preserved in acetone, and IP beads in sample buffer
  x1  iron-bryostatin-1 complex
  x1  island model compounds
  x1  its distillates
  x1  J5 dLPS/group B meningococcal outer membrane protein (OMP) complex vaccine
  x1  KBr pellets prepared with 0.2% biochar, 0.4% freeze-dried washing solutions or 0.4% freeze-dried control compost
  x1  Kentucky bluegrass biochar
  x1  Kentucky bluegrass biochar sample
  x1  Kentucky bluegrass impregnated with 10 mM AsymPolPOK
  x1  ketones
  x1  Kraft lignin
  x1  lab technology landscape
  x1  labile compounds
  x1  labile metabolites
  x1  labile particulate Fe ([pFe] labile ) and Cu ([pCu]labile )
  x1  laboratory experiments
  x1  lake water
  x1  lavandulol
  x1  lavandulyl acetate
  x1  Leachate
  x1  leachate organic matter fractionation method
  x1  Leachate samples
  x1  leachate solution
  x1  Leu-MCA
  x1  Leucine aminopeptidase (LAP)
  x1  light crude oil
  x1  light gases emerging during pyrolysis
  x1  Lignin phenol concentrations and yields
  x1  Lignin phenols
  x1  lignin-compounds
  x1  Lignin-like, protein-like, and polyphenolic compounds
  x1  lignocellulose pyrolysis oils
  x1  limonene
  x1  lipase molecules
  x1  Lipases
  x1  lipid
  x1  Lipid
  x1  lipid biomarkers in modern and fossilized marine microbial mats, environmental samples
  x1  Lipid identification and quantitation
  x1  lipid indicators of nutrient scarcity
  x1  lipid species
  x1  lipids
  x1  lipids content of various microalgae with different biochemical compositions
  x1  Lipids in F. diplosiphon strains
  x1  Liquid Chromatography
  x1  Liquid chromatography SAX fractions
  x1  loblolly pine
  x1  lodgepole pine wood
  x1  Loss on ignition (LOI) measurements
  x1  low (300 °C) and high (900 °C) temperature biochar
  x1  low molecular weight molecules
  x1  Low molecular weight organic acids
  x1  low-DBE compounds
  x1  lubricant oil standard
  x1  lymphoid lineage cells [T cells, B cells, and natural killer (NK) cells]
  x1  Lys-C and Lys-N digests
  x1  Lys-N digest
  x1  MA1 - MA9 derived from the samples
  x1  mAb
  x1  mAb samples
  x1  Macondo crude oil SRM 2779
  x1  Macondo oil
  x1  Macondo Oil
  x1  Macondo Well oil
  x1  macromolecule decomposition products
  x1  Macrophages from each bird
  x1  Macroscopic samples of the pure metallic nitride clusterfullerene Sc3N@C80
  x1  Maillard reactions of glucose and glycine
  x1  Maillard reactions of glucose and NH4OH
  x1  Major anion concentration samples
  x1  major ions (F - , Cl - , NO 2 - , Br - , NO 3 - , PO 4 3- , SO 4 2- , NH 4 + , Na + , Mg 2+ , and Ca 2+ )
  x1  maltene fractions
  x1  maltenic petroleum compounds
  x1  marine DOM, glacial OM, and/or non-oxygenated OM chemical species from primary producers and energy rich materials
  x1  marine metabolites
  x1  Marine microbial communities
  x1  marine oil spill response
